"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"1",0.0564753743623338,0.0641814329468367,0.0702385242730547,0.0650640725562551,0.0708522489050207,0.0593419258903864,0.0679210299338991,0.0655048703590091,0.0674398691241374,0.0707229376076638,0.0598989615210126,0.0734337080410039,0.0680666702247725,0.0592468327153639,0.0639276356120425,0.0685048980886844,0.0686928080661946
"2",0.0351018653825764,0.0420131143230559,0.0487332897487396,0.0454984484669932,0.0505179460210592,0.0374284615176455,0.0462822853996299,0.0446014008482358,0.0459487179672159,0.0498757402982294,0.0365569513143897,0.0524580941873863,0.0458568306596628,0.0380598192978745,0.04221871471508,0.0475983175216216,0.0493205418508228
"3",0.0187195767818734,0.0266561095128381,0.0318901677892669,0.026714204284398,0.0336964965242394,0.0213948496639018,0.0297603243296412,0.029500716663368,0.0304069134710386,0.033757233818111,0.019902898130533,0.0361319064920146,0.0300169560428809,0.0215998231713829,0.0249428530838891,0.0310084700287096,0.0320176753507483
"4",0.00864613733192628,0.0141855980923199,0.0182486963569329,0.0154155250202921,0.0209145256877646,0.0104649782935559,0.0175825453845069,0.0162317937511099,0.0174887546213565,0.0210409468187754,0.00869356209534131,0.0225729409058011,0.0177510885925192,0.0105164582772841,0.0133040202885927,0.0184078054862063,0.0190116848836361
"5",0.00271323835629713,0.00710619121914505,0.0109059418564807,0.00738522912368467,0.0119398239197247,0.00392997073425242,0.00932382095086799,0.00824998477886755,0.00952443480985085,0.0110359964839924,0.00319702858784387,0.013776529534878,0.00940498486608789,0.00399420031743354,0.00605112532351887,0.00950097640521513,0.0110077019609104
"6",0.000780735752139903,0.00306980414452478,0.0049478405377993,0.00306499219678957,0.00603204805770298,0.00119758057937179,0.00467922248495606,0.00404379828553512,0.0042497057697488,0.00569759869845976,0.00076743661416087,0.0071705722540375,0.00474018134658541,0.00122023864214661,0.00221228904166585,0.00493013085297377,0.00581152102178792
"7",0.000117940904105204,0.00118518681323144,0.00268258372915379,0.00115410439974975,0.00330928679417218,0.000269300561125364,0.0018818752733836,0.00152517362342224,0.00173174068674148,0.00269399711158861,0.000118478111834525,0.00381234580350603,0.00188770645043598,0.000224190519040129,0.00054446677871295,0.00196539747123104,0.002819380734019
